CBF,In,Out,Nº,Clube
169020,00:00 - 1T,45:00 - 2T,1,Botafogo/PB
297646,00:00 - 1T,45:00 - 2T,1,Abc/RN
158421,00:00 - 1T,45:00 - 2T,3,Botafogo/PB
313762,00:00 - 1T,45:00 - 2T,2,Abc/RN
330413,00:00 - 1T,45:00 - 2T,7,Botafogo/PB
379686,00:00 - 1T,33:00 - 2T,3,Abc/RN
166253,00:00 - 1T,33:00 - 2T,10,Botafogo/PB
327891,00:00 - 1T,45:00 - 2T,4,Abc/RN
317361,00:00 - 1T,45:00 - 2T,15,Botafogo/PB
160150,00:00 - 1T,45:00 - 2T,5,Abc/RN
168670,00:00 - 1T,45:00 - 2T,21,Botafogo/PB
320984,00:00 - 1T,45:00 - 2T,6,Abc/RN
163793,00:00 - 1T,28:00 - 2T,25,Botafogo/PB
313930,00:00 - 1T,08:00 - 2T,7,Abc/RN
175008,00:00 - 1T,45:00 - 2T,30,Botafogo/PB
189991,00:00 - 1T,45:00 - 2T,8,Abc/RN
336836,00:00 - 1T,45:00 - 2T,32,Botafogo/PB
356563,00:00 - 1T,45:00 - 2T,9,Abc/RN
177456,00:00 - 1T,45:00 - 2T,33,Botafogo/PB
296566,00:00 - 1T,45:00 - 2T,10,Abc/RN
158903,00:00 - 1T,21:00 - 2T,35,Botafogo/PB
293655,00:00 - 1T,21:00 - 2T,11,Abc/RN
359398,08:00 - 2T,45:00 - 2T,17,Abc/RN
430175,21:00 - 2T,45:00 - 2T,34,Botafogo/PB
305720,21:00 - 2T,45:00 - 2T,20,Abc/RN
307111,28:00 - 2T,45:00 - 2T,19,Botafogo/PB
174353,33:00 - 2T,45:00 - 2T,8,Botafogo/PB
392288,33:00 - 2T,45:00 - 2T,13,Abc/RN
