CBF,In,Out,Nº,Clube
317624,00:00 - 1T,45:00 - 2T,1,Operário/PR
177770,00:00 - 1T,45:00 - 2T,1,VascodaGama/RJ
345933,00:00 - 1T,45:00 - 2T,2,Operário/PR
165709,00:00 - 1T,45:00 - 2T,3,VascodaGama/RJ
181824,00:00 - 1T,45:00 - 2T,3,Operário/PR
387534,00:00 - 1T,45:00 - 2T,7,VascodaGama/RJ
356106,00:00 - 1T,45:00 - 2T,4,Operário/PR
183094,00:00 - 1T,45:00 - 2T,8,VascodaGama/RJ
378811,00:00 - 1T,21:00 - 2T,5,Operário/PR
691654,00:00 - 1T,45:00 - 2T,14,VascodaGama/RJ
304325,00:00 - 1T,45:00 - 2T,6,Operário/PR
526369,00:00 - 1T,45:00 - 2T,23,VascodaGama/RJ
404367,00:00 - 1T,45:00 - 2T,7,Operário/PR
190389,00:00 - 1T,45:00 - 2T,31,VascodaGama/RJ
315023,00:00 - 1T,45:00 - 2T,8,Operário/PR
632758,00:00 - 1T,45:00 - 2T,33,VascodaGama/RJ
178294,00:00 - 1T,45:00 - 2T,9,Operário/PR
462355,00:00 - 1T,45:00 - 2T,35,VascodaGama/RJ
341345,00:00 - 1T,29:00 - 2T,10,Operário/PR
372370,00:00 - 1T,45:00 - 2T,36,VascodaGama/RJ
170011,00:00 - 1T,21:00 - 2T,11,Operário/PR
294382,00:00 - 1T,45:00 - 2T,37,VascodaGama/RJ
355752,21:00 - 2T,45:00 - 2T,15,Operário/PR
311487,21:00 - 2T,45:00 - 2T,19,Operário/PR
291732,29:00 - 2T,45:00 - 2T,20,Operário/PR
457514,45:00 - 2T,45:00 - 2T,14,Operário/PR
