CBF,In,Out,Nº,Clube
188398,00:00 - 1T,45:00 - 2T,22,Santos/SP
177853,00:00 - 1T,45:00 - 2T,27,Corinthians/SP
320593,00:00 - 1T,45:00 - 2T,3,Santos/SP
161301,00:00 - 1T,45:00 - 2T,3,Corinthians/SP
170272,00:00 - 1T,45:00 - 2T,4,Santos/SP
182423,00:00 - 1T,45:00 - 2T,4,Corinthians/SP
308980,00:00 - 1T,23:00 - 2T,5,Santos/SP
153924,00:00 - 1T,45:00 - 2T,9,Corinthians/SP
186450,00:00 - 1T,45:00 - 2T,6,Santos/SP
149233,00:00 - 1T,22:00 - 2T,10,Corinthians/SP
646668,00:00 - 1T,45:00 - 2T,10,Santos/SP
648335,00:00 - 1T,45:00 - 2T,14,Corinthians/SP
334559,00:00 - 1T,45:00 - 2T,21,Santos/SP
168387,00:00 - 1T,45:00 - 2T,15,Corinthians/SP
646663,00:00 - 1T,45:00 - 2T,26,Santos/SP
376734,00:00 - 1T,45:00 - 2T,25,Corinthians/SP
295792,00:00 - 1T,45:00 - 2T,27,Santos/SP
295418,00:00 - 1T,33:00 - 2T,28,Corinthians/SP
318143,00:00 - 1T,30:00 - 2T,30,Santos/SP
292357,00:00 - 1T,41:00 - 2T,30,Corinthians/SP
184307,00:00 - 1T,35:00 - 2T,31,Santos/SP
183755,00:00 - 1T,45:00 - 2T,35,Corinthians/SP
438556,22:00 - 2T,45:00 - 2T,37,Corinthians/SP
633531,23:00 - 2T,45:00 - 2T,7,Santos/SP
373768,30:00 - 2T,45:00 - 2T,36,Santos/SP
453172,33:00 - 2T,45:00 - 2T,19,Corinthians/SP
354299,35:00 - 2T,45:00 - 2T,2,Santos/SP
565315,41:00 - 2T,45:00 - 2T,7,Corinthians/SP
