CBF,In,Out,Nº,Clube
427979,00:00 - 1T,45:00 - 2T,1,América/MG
177931,00:00 - 1T,45:00 - 2T,32,Atlético/PR
186564,00:00 - 1T,45:00 - 2T,2,América/MG
559270,00:00 - 1T,45:00 - 2T,3,Atlético/PR
175475,00:00 - 1T,45:00 - 2T,3,América/MG
306616,00:00 - 1T,45:00 - 2T,11,Atlético/PR
381149,00:00 - 1T,45:00 - 2T,4,América/MG
183873,00:00 - 1T,45:00 - 2T,15,Atlético/PR
329524,00:00 - 1T,45:00 - 2T,5,América/MG
171975,00:00 - 1T,45:00 - 2T,17,Atlético/PR
186140,00:00 - 1T,35:00 - 1T,6,América/MG
340736,00:00 - 1T,43:00 - 2T,20,Atlético/PR
337261,00:00 - 1T,45:00 - 2T,8,América/MG
300394,00:00 - 1T,36:00 - 2T,25,Atlético/PR
354104,00:00 - 1T,39:00 - 2T,9,América/MG
183853,00:00 - 1T,23:00 - 2T,26,Atlético/PR
328835,00:00 - 1T,45:00 - 2T,10,América/MG
409873,00:00 - 1T,45:00 - 2T,27,Atlético/PR
147495,00:00 - 1T,25:00 - 2T,17,América/MG
171788,00:00 - 1T,45:00 - 2T,44,Atlético/PR
355362,00:00 - 1T,45:00 - 2T,18,América/MG
307317,00:00 - 1T,45:00 - 2T,92,Atlético/PR
175878,35:00 - 1T,45 - 2T,14,América/MG
396433,23:00 - 2T,45 - 2T,12,Atlético/PR
438212,25:00 - 2T,45 - 2T,19,América/MG
308405,36:00 - 2T,45 - 2T,7,Atlético/PR
291939,39:00 - 2T,45 - 2T,13,América/MG
191433,43:00 - 2T,45 - 2T,30,Atlético/PR
