CBF,In,Out,Nº,Clube
294558,00:00 - 1T,INT,1,Globo/RN
160650,00:00 - 1T,45:00 - 2T,1,Abc/RN
365792,00:00 - 1T,45:00 - 2T,2,Globo/RN
313762,00:00 - 1T,45:00 - 2T,2,Abc/RN
324846,00:00 - 1T,45:00 - 2T,3,Globo/RN
434738,00:00 - 1T,45:00 - 2T,3,Abc/RN
319715,00:00 - 1T,45:00 - 2T,4,Globo/RN
168009,00:00 - 1T,45:00 - 2T,4,Abc/RN
171958,00:00 - 1T,45:00 - 2T,5,Globo/RN
342229,00:00 - 1T,17:00 - 2T,5,Abc/RN
337783,00:00 - 1T,45:00 - 2T,6,Globo/RN
320984,00:00 - 1T,45:00 - 2T,6,Abc/RN
371040,00:00 - 1T,45:00 - 2T,7,Globo/RN
313930,00:00 - 1T,45:00 - 2T,7,Abc/RN
155566,00:00 - 1T,45:00 - 2T,8,Globo/RN
296566,00:00 - 1T,45:00 - 2T,8,Abc/RN
591142,00:00 - 1T,12:00 - 2T,9,Globo/RN
144035,00:00 - 1T,45:00 - 2T,9,Abc/RN
433682,00:00 - 1T,45:00 - 2T,10,Globo/RN
538843,00:00 - 1T,28:00 - 2T,10,Abc/RN
413857,00:00 - 1T,37:00 - 2T,11,Globo/RN
307976,00:00 - 1T,17:00 - 2T,11,Abc/RN
188502,INT,45:00 - 2T,12,Globo/RN
506548,12:00 - 2T,45:00 - 2T,19,Globo/RN
538763,17:00 - 2T,45:00 - 2T,21,Abc/RN
427774,17:00 - 2T,45:00 - 2T,19,Abc/RN
305720,28:00 - 2T,45:00 - 2T,18,Abc/RN
453966,37:00 - 2T,45:00 - 2T,15,Globo/RN
