CBF,In,Out,Nº,Clube
155508,00:00 - 1T,45:00 - 2T,84,Coritiba/PR
177010,00:00 - 1T,45:00 - 2T,38,Flamengo/RJ
291708,00:00 - 1T,45:00 - 2T,3,Coritiba/PR
293420,00:00 - 1T,45:00 - 2T,5,Flamengo/RJ
387255,20:00 - 1T,45 - 2T,7,Coritiba/PR
293440,18:00 - 2T,45 - 2T,7,Flamengo/RJ
553612,00:00 - 1T,45:00 - 2T,10,Coritiba/PR
162907,00:00 - 1T,45:00 - 2T,8,Flamengo/RJ
340891,25:00 - 2T,45 - 2T,23,Coritiba/PR
420184,00:00 - 1T,45:00 - 2T,9,Flamengo/RJ
378851,00:00 - 1T,45:00 - 2T,28,Coritiba/PR
165065,00:00 - 1T,45:00 - 2T,21,Flamengo/RJ
186140,00:00 - 1T,45:00 - 2T,30,Coritiba/PR
178361,00:00 - 1T,45:00 - 2T,22,Flamengo/RJ
174223,00:00 - 1T,45:00 - 2T,31,Coritiba/PR
554372,11:00 - 2T,45 - 2T,25,Flamengo/RJ
175729,40:00 - 2T,45 - 2T,32,Coritiba/PR
541232,37:00 - 2T,45 - 2T,26,Flamengo/RJ
143977,00:00 - 1T,45:00 - 2T,33,Coritiba/PR
175503,00:00 - 1T,45:00 - 2T,30,Flamengo/RJ
150176,00:00 - 1T,45:00 - 2T,83,Coritiba/PR
171406,00:00 - 1T,45:00 - 2T,33,Flamengo/RJ
387255,20:00 - 1T,45 - 2T,7,Coritiba/PR
554372,11:00 - 2T,45 - 2T,25,Flamengo/RJ
293440,18:00 - 2T,45 - 2T,7,Flamengo/RJ
340891,25:00 - 2T,45 - 2T,23,Coritiba/PR
541232,37:00 - 2T,45 - 2T,26,Flamengo/RJ
175729,40:00 - 2T,45 - 2T,32,Coritiba/PR
