CBF,In,Out,Nº,Clube
175445,00:00 - 1T,45:00 - 2T,1,Novorizontino/SP
181632,00:00 - 1T,45:00 - 2T,1,Oeste/SP
352632,00:00 - 1T,45:00 - 2T,2,Novorizontino/SP
541949,00:00 - 1T,33:00 - 2T,2,Oeste/SP
166943,00:00 - 1T,45:00 - 2T,3,Novorizontino/SP
295525,00:00 - 1T,45:00 - 2T,3,Oeste/SP
165939,00:00 - 1T,45:00 - 2T,4,Novorizontino/SP
183096,00:00 - 1T,16:00 - 1T,4,Oeste/SP
330362,00:00 - 1T,45:00 - 2T,5,Novorizontino/SP
466231,00:00 - 1T,45:00 - 2T,5,Oeste/SP
171807,00:00 - 1T,37:00 - 2T,6,Novorizontino/SP
406111,00:00 - 1T,45:00 - 2T,6,Oeste/SP
387511,00:00 - 1T,37:00 - 2T,7,Novorizontino/SP
550803,00:00 - 1T,20:00 - 2T,7,Oeste/SP
326257,00:00 - 1T,21:00 - 2T,8,Novorizontino/SP
443362,00:00 - 1T,45:00 - 2T,8,Oeste/SP
336063,00:00 - 1T,45:00 - 2T,9,Novorizontino/SP
344838,00:00 - 1T,20:00 - 2T,9,Oeste/SP
363149,00:00 - 1T,42:00 - 2T,10,Novorizontino/SP
614461,00:00 - 1T,INT,10,Oeste/SP
335362,00:00 - 1T,45:00 - 2T,11,Novorizontino/SP
343349,00:00 - 1T,45:00 - 2T,11,Oeste/SP
393831,INT,45:00 - 2T,17,Oeste/SP
583841,16:00 - 1T,45:00 - 2T,13,Oeste/SP
172145,20:00 - 2T,45:00 - 2T,18,Oeste/SP
540826,20:00 - 2T,45:00 - 2T,20,Oeste/SP
447189,21:00 - 2T,45:00 - 2T,18,Novorizontino/SP
413020,33:00 - 2T,45:00 - 2T,14,Oeste/SP
405127,37:00 - 2T,45:00 - 2T,16,Novorizontino/SP
631041,37:00 - 2T,45:00 - 2T,19,Novorizontino/SP
464026,42:00 - 2T,45:00 - 2T,20,Novorizontino/SP
