CBF,In,Out,Nº,Clube
161690,00:00 - 1T,45:00 - 2T,1,Imperatriz/MA
341119,00:00 - 1T,45:00 - 2T,1,Paragominas/PA
148986,00:00 - 1T,45:00 - 2T,2,Imperatriz/MA
368198,00:00 - 1T,45:00 - 2T,2,Paragominas/PA
299811,00:00 - 1T,45:00 - 2T,3,Imperatriz/MA
305757,00:00 - 1T,45:00 - 2T,3,Paragominas/PA
407301,00:00 - 1T,45:00 - 2T,4,Imperatriz/MA
444727,00:00 - 1T,45:00 - 2T,4,Paragominas/PA
711895,00:00 - 1T,45:00 - 2T,5,Imperatriz/MA
414464,00:00 - 1T,45:00 - 2T,6,Paragominas/PA
556809,00:00 - 1T,45:00 - 2T,6,Imperatriz/MA
175342,00:00 - 1T,45:00 - 2T,7,Paragominas/PA
307827,00:00 - 1T,45:00 - 2T,7,Imperatriz/MA
191680,00:00 - 1T,45:00 - 2T,9,Paragominas/PA
375668,00:00 - 1T,45:00 - 2T,8,Imperatriz/MA
442906,00:00 - 1T,45:00 - 2T,10,Paragominas/PA
539047,00:00 - 1T,45:00 - 2T,9,Imperatriz/MA
364825,00:00 - 1T,45:00 - 2T,11,Paragominas/PA
363059,00:00 - 1T,45:00 - 2T,10,Imperatriz/MA
291329,00:00 - 1T,45:00 - 2T,13,Paragominas/PA
464750,00:00 - 1T,45:00 - 2T,11,Imperatriz/MA
291610,00:00 - 1T,45:00 - 2T,23,Paragominas/PA
