CBF,In,Out,Nº,Clube
175246,00:00 - 1T,45:00 - 2T,21,Globo/RN
169020,00:00 - 1T,45:00 - 2T,1,Botafogo/PB
365792,00:00 - 1T,45:00 - 2T,2,Globo/RN
158421,00:00 - 1T,45:00 - 2T,3,Botafogo/PB
324846,00:00 - 1T,45:00 - 2T,3,Globo/RN
187325,00:00 - 1T,45:00 - 2T,6,Botafogo/PB
170707,00:00 - 1T,45:00 - 2T,4,Globo/RN
174353,00:00 - 1T,15:00 - 2T,8,Botafogo/PB
155566,00:00 - 1T,41:00 - 2T,5,Globo/RN
317361,00:00 - 1T,45:00 - 2T,15,Botafogo/PB
140072,00:00 - 1T,45:00 - 2T,6,Globo/RN
168670,00:00 - 1T,45:00 - 2T,21,Botafogo/PB
401299,00:00 - 1T,25:00 - 2T,7,Globo/RN
174397,00:00 - 1T,19:00 - 2T,23,Botafogo/PB
171958,00:00 - 1T,45:00 - 2T,8,Globo/RN
163793,00:00 - 1T,45:00 - 2T,25,Botafogo/PB
591142,00:00 - 1T,35:00 - 2T,9,Globo/RN
175008,00:00 - 1T,45:00 - 2T,30,Botafogo/PB
433682,00:00 - 1T,45:00 - 2T,10,Globo/RN
177456,00:00 - 1T,45:00 - 2T,33,Botafogo/PB
413857,00:00 - 1T,45:00 - 2T,11,Globo/RN
158903,00:00 - 1T,23:00 - 2T,35,Botafogo/PB
307111,15:00 - 2T,45 - 2T,19,Botafogo/PB
430175,19:00 - 2T,45 - 2T,34,Botafogo/PB
177626,23:00 - 2T,45 - 2T,9,Botafogo/PB
347452,25:00 - 2T,45 - 2T,19,Globo/RN
506548,35:00 - 2T,45 - 2T,18,Globo/RN
368051,41:00 - 2T,45 - 2T,23,Globo/RN
