CBF,In,Out,Nº,Clube
184332,00:00 - 1T,45:00 - 2T,1,VoltaRedonda/RJ
172028,00:00 - 1T,45:00 - 2T,1,Tombense/MG
434824,00:00 - 1T,45:00 - 2T,2,VoltaRedonda/RJ
404381,00:00 - 1T,INT,2,Tombense/MG
184109,00:00 - 1T,45:00 - 2T,3,VoltaRedonda/RJ
292147,00:00 - 1T,45:00 - 2T,3,Tombense/MG
187251,00:00 - 1T,45:00 - 2T,4,VoltaRedonda/RJ
154117,00:00 - 1T,45:00 - 2T,4,Tombense/MG
184226,00:00 - 1T,45:00 - 2T,5,VoltaRedonda/RJ
398807,00:00 - 1T,45:00 - 2T,5,Tombense/MG
306706,00:00 - 1T,45:00 - 2T,6,VoltaRedonda/RJ
184524,00:00 - 1T,45:00 - 2T,6,Tombense/MG
177076,00:00 - 1T,45:00 - 2T,8,VoltaRedonda/RJ
150799,00:00 - 1T,INT,7,Tombense/MG
187979,00:00 - 1T,45:00 - 2T,9,VoltaRedonda/RJ
412454,00:00 - 1T,INT,8,Tombense/MG
359865,00:00 - 1T,45:00 - 2T,10,VoltaRedonda/RJ
310961,00:00 - 1T,45:00 - 2T,9,Tombense/MG
375896,00:00 - 1T,45:00 - 2T,13,VoltaRedonda/RJ
539022,00:00 - 1T,40:00 - 1T,10,Tombense/MG
379042,00:00 - 1T,45:00 - 2T,12,VoltaRedonda/RJ
307032,00:00 - 1T,30:00 - 2T,11,Tombense/MG
438379,INT,45:00 - 2T,15,Tombense/MG
539611,INT,45:00 - 2T,22,Tombense/MG
319981,INT,45:00 - 2T,20,Tombense/MG
434110,40:00 - 1T,45:00 - 2T,13,Tombense/MG
379565,30:00 - 2T,45:00 - 2T,19,Tombense/MG
