CBF,In,Out,Nº,Clube
159238,00:00 - 1T,45:00 - 2T,1,Flamengo/RJ
511533,00:00 - 1T,45:00 - 2T,1,Botafogo/RJ
316645,00:00 - 1T,13:00 - 1T,3,Flamengo/RJ
318309,00:00 - 1T,45:00 - 2T,2,Botafogo/RJ
674105,00:00 - 1T,45:00 - 2T,4,Flamengo/RJ
540906,00:00 - 1T,45:00 - 2T,3,Botafogo/RJ
293420,00:00 - 1T,45:00 - 2T,5,Flamengo/RJ
315637,00:00 - 1T,45:00 - 2T,4,Botafogo/RJ
541232,00:00 - 1T,45:00 - 2T,8,Flamengo/RJ
354387,00:00 - 1T,45:00 - 2T,5,Botafogo/RJ
337830,00:00 - 1T,44:00 - 2T,9,Flamengo/RJ
378203,00:00 - 1T,33:00 - 2T,6,Botafogo/RJ
161656,00:00 - 1T,45:00 - 2T,13,Flamengo/RJ
161625,00:00 - 1T,45:00 - 2T,7,Botafogo/RJ
310733,00:00 - 1T,45:00 - 2T,15,Flamengo/RJ
155840,00:00 - 1T,45:00 - 2T,8,Botafogo/RJ
565356,00:00 - 1T,45:00 - 2T,20,Flamengo/RJ
291732,00:00 - 1T,30:00 - 2T,9,Botafogo/RJ
401839,00:00 - 1T,45:00 - 2T,27,Flamengo/RJ
185012,00:00 - 1T,40:00 - 2T,10,Botafogo/RJ
540186,00:00 - 1T,16:00 - 2T,29,Flamengo/RJ
451607,00:00 - 1T,45:00 - 2T,11,Botafogo/RJ
372902,13:00 - 1T,45 - 2T,26,Flamengo/RJ
432421,16:00 - 2T,45 - 2T,23,Flamengo/RJ
421719,30:00 - 2T,45 - 2T,21,Botafogo/RJ
459988,33:00 - 2T,45 - 2T,15,Botafogo/RJ
359362,40:00 - 2T,45 - 2T,18,Botafogo/RJ
633626,44:00 - 2T,45 - 2T,25,Flamengo/RJ
